地理位置,年份,不安全的水，环境卫生和洗手,烟草烟雾,空气污染,饮食风险,高血压,Total_Deaths,不安全的水，环境卫生和洗手_Pct,烟草烟雾_Pct,空气污染_Pct,饮食风险_Pct,高血压_Pct,DALY_Rate,ISO_Code,GDP_per_capita,Health_exp_gdp,HALE,Adjusted net national income (constant 2015 US$),"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)",Current health expenditure (% of GDP)_x,Current health expenditure per capita (current US$)_x,Domestic general government health expenditure (% of GDP),Domestic general government health expenditure per capita (current US$)_x,GDP (constant 2015 US$),GDP per capita (constant 2015 US$),Gini index,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,"Life expectancy at birth, total (years)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",People using at least basic drinking water services (% of population),People using at least basic sanitation services (% of population),Poverty headcount ratio at societal poverty line (% of population),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","Community health workers (per 1,000 people)",Current health expenditure (% of GDP)_y,Current health expenditure per capita (current US$)_y,Domestic general government health expenditure per capita (current US$)_y,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Hospital beds (per 1,000 people)",Out-of-pocket expenditure per capita (current US$),"Physicians (per 1,000 people)",UHC service coverage index,Urban population (% of total population),Efficiency_Score,CATE
哥斯达黎加,2003,65.31096275401829,1505.7245389564187,1360.3582364316965,2040.657538817326,2664.403810070327,15672.520339940169,0.4167227818972963,9.607417992109408,8.679894534671183,13.020608648481845,17.000480792360534,25361.26134601606,CRI,8862.9941209874,6.9691925,68.16,29865021430.72104,24.76514235,2.0693106194690265,6.9691925,290.83309937,4.62578392,193.03972676,33968893647.709507,8207.45746763047,49.3,3.990308874,78.214,2.9,95.8356618938296,94.38145165766993,27.3,3.0,3.0,3.0,0.2825,6.9691925,290.83309937,193.03972676,10.782249778236801,14.634906376684802,75.5,1.52,89.47483709,2.053,78.0,62.4518059303802,1.0410365139817543,0.41424224741092014
哥斯达黎加,2004,62.75698804168334,1529.283194180093,1349.5443542291785,2091.0293422731665,2732.9536748540318,16052.909081222713,0.3909384132443071,9.526517508087768,8.406852287027261,13.025859248895078,17.02466301295384,25108.493383555076,CRI,9365.327753606152,6.63006067,68.13,30963066000.28728,24.76514235,2.0693106194690265,6.63006067,293.77548218,4.37697315,193.94200191,35471881178.99687,8445.529149457909,48.4,3.990308874,78.512,2.9,96.1969667880475,94.59990339291979,27.5,3.0,3.0,3.0,0.2825,6.63006067,293.77548218,193.94200191,11.080156808064697,14.953505293701198,75.6,1.48,94.18386443,2.053,79.0,63.6596013546005,1.0,0.7179321262086675
哥斯达黎加,2005,57.27732497101416,1511.7726832515784,1309.7225980833866,2111.8629587535243,2774.7752283050318,16036.878834209449,0.35716005316964594,9.426851065474814,8.166942031697095,13.1687903898641,17.302464257483532,24764.041636286758,CRI,9898.929193473188,6.66429663,68.88,31875504656.312824,24.76514235,2.0693106194690265,6.66429663,313.48355103,4.26226091,200.49356824,36882479548.002914,8655.33965418585,47.5,3.990308874,78.877,2.9,96.5413161028421,94.81127405261542,26.3,3.0,3.0,3.0,0.2406666666666667,6.66429663,313.48355103,200.49356824,11.7091864627017,15.974358904849801,77.2,1.33,102.74052289,2.053,79.0,64.8998632216384,1.0,0.6260131960564908
哥斯达黎加,2006,52.568131365232276,1490.2267484940821,1297.6811991085895,2117.2657199297105,2792.397359775237,16202.336028213413,0.3244478529126569,9.197604258417577,8.009222848167784,13.067657134396413,17.2345355318689,24482.13731971016,CRI,10799.511402898102,6.93530846,68.57,34364503002.208595,24.76514235,2.0693106194690265,6.93530846,364.52426147,4.58488178,240.98432125,39584746492.44165,9160.294374532356,49.3,3.990308874,79.04899999999998,2.9,96.86934556880979,95.0158919320253,26.2,3.0,3.0,3.0,0.24225,6.93530846,364.52426147,240.98432125,12.5300127792117,16.2683914374907,76.4,1.3,113.28304938,2.053,79.0,66.1703051228767,1.0,0.19369536602893284
哥斯达黎加,2007,50.310828460220186,1453.3954092711158,1285.3194138098233,2124.408508892796,2814.923814270237,16363.7328461674,0.3074532500205395,8.881808465918091,7.854683438631557,12.982419896877992,17.202210771422667,24147.420744235602,CRI,11841.901171424652,6.99642611,69.23,37125903052.69168,24.76514235,2.0693106194690265,6.99642611,429.41894531,4.63239908,284.32230155,42836685662.124535,9779.511493898184,49.3,3.990308874,79.098,2.9,97.1812060474922,95.21371954985572,24.8,3.0,3.0,3.0,0.2683,6.99642611,429.41894531,284.32230155,12.710836512242999,16.2683914374907,77.5068588256836,1.29,132.74401297,2.102,80.0,67.4686406496983,1.0815939377819097,0.5595430779402146
哥斯达黎加,2008,47.73872309318132,1434.1547976846878,1296.3264386157562,2159.8637562618605,2861.653708455649,16744.38305319133,0.2851029084889619,8.564990379931322,7.741858475751292,12.899034556249056,17.09023079181316,24030.974192047,CRI,12471.67231054331,7.468548299999999,69.25,38664174204.83702,24.76514235,2.0693106194690265,7.468548299999999,518.1114502,5.06513548,351.38082252,44866362740.53818,10104.909203969091,48.6,3.990308874,79.18,2.9,97.47737941471131,95.4049708043013,24.3,3.0,3.0,3.0,0.2485,7.468548299999999,518.1114502,351.38082252,14.150184173579946,16.2683914374907,79.0690994262695,1.24,152.89959040000005,2.169,80.0,68.7925833934861,1.0779969978151045,0.4371565444249124
哥斯达黎加,2009,48.635607505687645,1425.0177220495248,1304.7076585548016,2228.303700802273,2961.2045451902227,17178.260414114546,0.28312300741305635,8.295471646702111,7.5951093248230555,12.971649323533269,17.238093228329127,24008.393000995093,CRI,12273.860395482548,7.86019182,69.48,38533750209.47508,24.76514235,2.0693106194690265,7.86019182,537.06317139,5.57623196,381.0071169,44474474828.86824,9883.67567046297,50.6,3.990308874,79.372,2.9,97.75778541101931,95.6700736028265,26.0,3.0,3.0,3.0,0.273125,7.86019182,537.06317139,381.0071169,15.589531834916887,16.2683914374907,79.7335968017578,1.23,141.79676375,2.228,80.0,70.13984694562279,1.0849239604226644,0.4918882757024215
哥斯达黎加,2010,49.63621741635496,1482.220735803904,1387.6289603896607,2326.201660507033,3082.2493889541474,18040.3185629433,0.27514047073599324,8.216156109618487,7.69182071562747,12.89445999742651,17.085337923496596,24159.525748534146,CRI,12927.564593014968,8.02937698,68.64,41365498225.306496,24.76514235,2.0693106194690265,8.02937698,663.69165039,5.80644417,479.94859938,46858459461.23169,10285.085666041923,48.0,3.990308874,79.354,2.9,98.0009426570817,95.92728859315208,24.0,3.0,3.0,3.0,0.26875,8.02937698,663.69165039,479.94859938,17.02887949625383,16.2683914374907,79.2655487060547,1.23,168.47356878,2.317,81.0,71.5081448974915,1.1266123024642158,0.1771267437577698
哥斯达黎加,2011,47.68982319435661,1487.5292494925186,1412.3415098154223,2400.6427778828047,3175.557895842275,18424.040086870067,0.2588456330397525,8.073849397193882,7.665753565212497,13.029947647550047,17.23594760361677,23929.784174085773,CRI,13614.260399892411,8.12197781,69.19,42849576380.5692,24.76514235,2.0693106194690265,8.12197781,753.42633057,5.70106649,528.85321544,48921712048.582016,10612.469486114145,48.8,3.990308874,79.624,2.9,98.22836784085659,96.17658327392401,26.1,3.0,3.0,3.0,0.264375,8.12197781,753.42633057,528.85321544,18.46822715759077,16.2683914374907,79.9140701293945,1.22,194.25765664,2.384,81.0,72.84265866799142,1.0,0.31072629530492135
哥斯达黎加,2012,49.60470562168536,1499.331196326873,1456.8544563644089,2492.8644331207934,3298.09756842473,19053.881492559754,0.2603391106481649,7.868901656139399,7.645972065761446,13.083236788757286,17.309321303969412,23931.682046686514,CRI,14463.740444808696,7.78642273,69.29,45512117214.210495,24.76514235,2.0693106194690265,7.78642273,788.53100586,5.5034790000000005,557.33734039,51310359848.03407,11001.51928565757,48.4,3.990308874,79.925,2.9,98.4744866370989,96.4170699422162,25.0,3.0,3.0,3.0,0.26,7.78642273,788.53100586,557.33734039,19.907574818927714,16.2683914374907,80.2313919067383,1.2,193.21179368,2.471,82.0,73.3895020668217,1.0,0.43309449056574134
哥斯达黎加,2013,51.724911924236366,1494.4493982415272,1481.2925230122974,2498.6959564597323,3305.9765099799183,19589.19227377202,0.2640482118984093,7.6289485413977305,7.561784591780237,12.75548231667131,16.87653305851866,23932.5220148162,CRI,15232.077152949661,7.68229342,69.41,46625681430.537384,24.15082693,2.1824079646017696,7.68229342,829.93658447,5.45445585,589.25795236,52590433317.519135,11151.14378697677,49.2,4.2083976110000005,80.189,2.9,98.70639240086771,96.6492260936329,24.3,3.0,3.0,3.0,0.223,7.68229342,829.93658447,589.25795236,21.346922480264663,16.2683914374907,81.0,1.18,192.75829544,2.556,83.0,73.9431776192863,1.1212974302630974,0.3661161335033956
哥斯达黎加,2014,55.563612000420726,1516.2099731315393,1535.905923086564,2605.7823785184382,3452.543525817888,20475.24804144717,0.27136966491417186,7.405087206085807,7.501281156533464,12.72649968998502,16.86203516963043,23922.191750466405,CRI,16393.809542832332,7.66376209,69.33,48316593588.8633,23.02733948,2.4280442477876107,7.66376209,836.23120117,5.44291878,593.90397716,54453244250.763054,11422.673579317625,48.6,4.682064846,80.23100000000002,2.9,98.925021084525,96.8735289807789,25.0,3.0,3.0,3.0,0.225,7.66376209,836.23120117,593.90397716,22.7862701416016,16.2683914374907,82.01409912109379,1.17,204.15168711,2.659,84.0,74.4866963181212,1.0,0.1902030387988032
哥斯达黎加,2015,59.24139532185672,1525.0737493447007,1563.0422090268105,2648.607736419541,3478.744131590249,21297.690362871454,0.2781587783111592,7.160747120276394,7.339022130548402,12.436126600079104,16.333903218232482,23963.447362698018,CRI,17525.1404625145,7.59196186,69.38,51139413619.9991,20.38617029,2.8265646017699115,7.59196186,889.3762207000002,5.51982594,646.63156318,56441920820.519424,11714.710598073203,48.4,5.450542662,80.407,2.9,99.13136222320541,97.0905446199626,23.8,3.0,3.0,3.0,0.241,7.59196186,889.3762207000002,646.63156318,21.3045806884766,16.2683914374907,81.33290100097659,1.16,200.99220276,1.806,82.0,75.0198195767549,1.0,0.17015853810716822
哥斯达黎加,2016,62.24100441074663,1536.7831288384052,1603.0023353506306,2702.1347948007488,3523.458953590681,22122.384352272416,0.2813485355811261,6.9467336990759145,7.246064935066412,12.214482633392928,15.927121134339895,24022.79395894357,CRI,19201.7453233396,7.31724358,69.04,53848585799.15696,19.0384777,2.5864690265486727,7.31724358,884.73028564,5.36528826,648.71864888,58814921621.315926,12084.435132563423,48.7,4.987559727,79.988,2.9,99.32630150381179,97.3007564187582,24.7,3.0,3.0,3.0,0.241,7.31724358,884.73028564,648.71864888,20.6339893341064,16.2683914374907,81.2402267456055,1.16,196.4362333,1.955,83.0,75.5423088085047,1.0,0.4169305627880213
哥斯达黎加,2017,60.199737144280434,1545.6154604796127,1626.2890363992374,2792.0944156087435,3656.11201394406,22833.90915548408,0.26364183519501344,6.768948102381314,7.122254123572388,12.22784235759368,16.011765611609967,23960.66107306275,CRI,20499.34421307783,7.04522991,69.12,55044422014.91858,8.606557377,2.15929203539823,7.04522991,867.76733398,5.178896900000002,637.88943251,61260269007.514015,12468.565453170933,48.3,4.1638225260000015,79.994,2.9,99.51067430443159,97.5045870013496,23.6,3.0,3.0,3.0,0.241,7.04522991,867.76733398,637.88943251,20.9718542098999,16.2683914374907,81.5,1.15,184.44733524,2.101,85.0,76.0539254265608,1.0251751618691438,0.5333717422714448
哥斯达黎加,2018,56.84989278291423,1520.3668515114014,1631.2705514234551,2820.2878677136005,3699.3382420128246,23185.911941808936,0.2451915323649714,6.5572872670574975,7.035610915445345,12.16379961586952,15.955112101250426,23751.045817055845,CRI,21498.035074683634,7.28587723,69.18,56014922351.15868,23.87459116,2.7023539823008846,7.28587723,917.31018066,5.27453423,664.07707224,62862779082.59081,12679.525364301555,48.0,5.211023891,80.09,2.9,99.6853095331448,97.7025136559983,23.7,3.0,3.0,3.0,0.241,7.28587723,917.31018066,664.07707224,21.3097190856934,16.2683914374907,81.9713897705078,1.12,205.62814792,2.253,83.0,76.5544308439668,1.0491381466025669,0.4475828872646929
哥斯达黎加,2019,54.1309897380165,1481.5917002563428,1628.9042486808426,2845.827518092799,3746.9098720894813,23548.183500993906,0.2298733137345043,6.291745179384256,6.917324423822715,12.085125453403588,15.911672643163048,23555.17481056562,CRI,23339.60913177868,7.2212491,69.21,57527108632.120186,26.72089155,2.777106194690265,7.2212491,930.43511963,5.23799706,674.89936683,64382494195.800026,12877.650101079043,48.2,5.355170649,80.296,2.9,99.7975280834127,97.89495645706758,24.2,3.0,3.0,3.0,0.241,7.2212491,930.43511963,674.89936683,21.4577045440674,16.2683914374907,82.8,1.11,207.71559039,2.376,84.0,77.04358647359629,1.0,0.4238496544840562
哥斯达黎加,2020,43.55295262429922,1425.1954164748295,1615.9010529049438,2932.4813446196727,3844.0588201625856,26297.1495259042,0.16561853056125747,5.4195813697257575,6.144776456905293,11.151327795930925,14.617777551806393,24910.125200407987,CRI,22099.867812739423,7.82545757,68.81,54822081783.93408,26.4093946,2.7752920353982304,7.82545757,969.89099121,5.61917973,696.44386906,61631202097.72053,12242.209890853288,49.2,5.351672355,79.725,2.9,99.8105394546059,98.08235388544131,25.9,3.0,3.0,3.0,0.241,7.82545757,969.89099121,696.44386906,21.605690002441396,16.2683914374907,83.0834732055664,1.17,196.75948886,2.494,85.0,77.52115372812571,1.0669336457931888,0.4303750963000119
哥斯达黎加,2021,43.533587826513454,1467.8416354924882,1769.6884284449375,3231.767854149162,4253.36663585018,30831.319173948348,0.14119923828396608,4.760878466506797,5.739904992259551,10.4820939899319,13.795603787995427,27005.08257647024,CRI,23852.925302000167,7.61130476,67.63,57239324852.30479,32.16283753,3.05029203539823,7.61130476,977.14831543,5.35382223,687.33012202,66522107766.42963,13146.692791846468,48.7,5.881962457,78.05,2.9,99.8118715066538,98.265064236441,24.8,3.0,3.0,3.0,0.241,7.61130476,977.14831543,687.33012202,21.605690002441396,16.2683914374907,83.8,1.2,200.48197545,2.564,84.0,77.9868940200009,1.0,0.5430478245351013
哥斯达黎加,2022,46.41908906586937,1576.0364902956173,1932.03018690865,3545.0635570067275,4689.93333041394,29151.328200550663,0.1592349025969682,5.406396852496918,6.62758888245838,12.160898922402316,16.0882320632147,25620.68950786409,CRI,25924.7403788443,7.18368196,67.63,57239324852.30479,32.16283753,3.05029203539823,7.18368196,978.84155273,4.95363188,674.97706544,69549856033.02467,13686.161409082211,47.2,5.881962457,79.316,2.9,99.8131236656386,98.4434940972081,23.9,3.0,3.0,3.0,0.241,7.18368196,978.84155273,674.97706544,21.605690002441396,16.2683914374907,83.9,1.14,219.60352471,2.687,84.0,78.4405687613972,1.0374565253213817,0.3876340182342575
哥斯达黎加,2023,47.682884178152285,1693.7544487183106,1989.2302527916024,3822.7485515446283,5105.401815859766,29175.7332244694,0.1634333705045024,5.805353495958674,6.818098580375196,13.102493507647395,17.498795237056513,24960.163896556707,CRI,28075.142172214146,7.18368196,67.63,57239324852.30479,32.16283753,3.05029203539823,6.8663702,1163.30224609,4.61124086,781.23759736,73105190307.87251,14318.838965213667,46.7,5.881962457,80.79899999999998,2.9,99.8143035929016,98.6179737414505,24.2,3.0,3.0,3.0,0.287,6.8663702,1163.30224609,781.23759736,21.605690002441396,16.2683914374907,84.9,1.14,280.66042003,2.687,84.0,78.8819393641702,1.0,0.1633281436407515
古巴,2000,637.088322625407,15382.448176962893,5302.745321939143,11754.907512903077,15357.803422510324,77754.64970775918,0.8193572024565776,19.783316155082453,6.8198433686853575,15.117948003217675,19.751620617201187,26177.966698913722,CUB,5854.379452652889,6.58189821,67.02,39731586593.91715,33.19726617,13.7486764296957,6.9820981,198.49874878,5.670656200000002,161.2148887,47138598430.46162,4229.903094333557,38.5,18.03198161,76.429,9.7,91.9170181666427,81.5051365608873,30.85,3.0,3.0,3.0,0.2325,6.9820981,198.49874878,161.2148887,9.35904026031494,9.35904026031494,85.93740844726558,5.1,37.13164919,5.952000000000001,75.0,75.887565612793,0.4920789636390757,0.05508972378168151
古巴,2001,627.9003944791148,15356.908587234011,5210.464198988031,11386.35942848581,15137.734597610659,77573.8351355375,0.8094229109364557,19.796505561962125,6.716780458107138,14.67809269529022,19.513969589310516,25732.13071550425,CUB,6184.697726968932,6.9820981,67.03,39731586593.91715,33.19726617,13.7486764296957,6.9820981,198.49874878,5.670656200000002,161.2148887,47138598430.46162,4229.903094333557,38.5,18.03198161,76.429,9.7,91.9170181666427,81.5051365608873,30.85,3.0,3.0,3.0,0.2325,6.9820981,198.49874878,161.2148887,9.35904026031494,9.35904026031494,85.93740844726558,5.1,37.13164919,5.952000000000001,75.0,75.887565612793,0.4754369390668601,0.10164480967252157
古巴,2002,548.7921296854594,15036.153590994478,4921.459860458791,10983.711988309033,14743.944597985337,75852.98082178128,0.7234944806913548,19.822759011043146,6.488156176778207,14.480264149560025,19.43752827937857,25114.73913823837,CUB,6697.1543619360555,7.11481619,67.8,40638724292.35823,33.03814158,13.761965802728227,7.11481619,213.81524658,5.72780991,172.132777,47810239203.230835,4277.3956564235905,38.3,18.04941119,76.766,9.7,92.07047548897721,81.700801188387,30.8,3.0,3.0,3.0,0.2825,7.11481619,213.81524658,172.132777,9.35904026031494,9.35904026031494,85.93740844726558,5.0,41.43175105,6.001,76.0,75.8514891112497,0.4874661023070173,0.3992280472476718
古巴,2003,548.2739924888683,15473.90365347551,5007.882873343196,11140.992981198036,15159.184048652241,78409.96550588688,0.6992401909011234,19.73461351964727,6.38679387375475,14.208644155520759,19.33323647172644,24883.327126647004,CUB,6609.043278199636,7.10295439,67.62,43072639295.0626,32.87932399,13.775255175760755,7.10295439,227.49208069,5.64911461,180.92877276,49623557376.22501,4426.965995918332,38.55,18.06684078,77.405,9.7,92.2115760300604,81.88771946966652,29.4,3.0,3.0,3.0,0.2825,7.10295439,227.49208069,180.92877276,9.841316223144526,11.492482280731197,86.46312866210934,4.94,46.2380469,6.068,76.0,75.8636638735113,0.4962733161480821,0.23936639963626496
古巴,2004,567.5242129628624,15925.921721417531,5079.186602637751,11357.375312346952,15614.660256100657,81136.11182833486,0.6994717890396468,19.62864791341379,6.2600813474820285,13.997928981828112,19.245019146514746,24736.52241020067,CUB,7374.812317780595,6.83178711,67.66,45524320844.259766,32.72081252,13.788544548793285,6.83178711,232.22746277,5.4684186,185.8835622,52487103646.41536,4670.188021380245,38.88333333333333,18.08427037,77.32600000000002,9.7,92.34124572364271,82.0663791534735,29.0,3.0,3.0,3.0,0.2825,6.83178711,232.22746277,185.8835622,10.323592185974112,13.625924301147453,86.98884887695309,4.93,45.51215455,6.2029999999999985,77.0,75.91768165922599,0.4797996354161726,0.3522009021988737
古巴,2005,591.1109193288128,16250.37609405291,5111.699095569294,11654.040769721008,16189.845665361905,83455.96009837664,0.7082908382241604,19.471798149463748,6.125025809473282,13.964300160208328,19.39926836414985,24660.56001252147,CUB,8006.7097816731,8.75525475,67.5,49846315144.94832,32.56260628,13.801833921825814,8.75525475,331.50354004,7.43015385,281.33074478,58366528662.698265,5182.352836017325,39.08750000000001,18.10169995,77.54,9.7,92.4685863425789,82.6899916406474,29.0,3.0,3.0,3.0,0.2406666666666667,8.75525475,331.50354004,281.33074478,10.805868148803699,15.759366321563707,87.51456909179684,4.87,49.20731124,6.268,78.0,76.0033319545493,0.4487109809627191,0.30985799788931434
古巴,2006,521.8532261055132,15953.111046630107,4808.375721200944,11296.560209878347,15718.613436903715,81811.41908134843,0.6378733335338105,19.49985860869529,5.8773894588233215,13.808048236696287,19.21322672727881,24270.64748580492,CUB,8728.657125498548,8.2719059,68.12,56756931066.05571,32.40470438,13.815123294858346,8.2719059,386.8258667,7.08049011,331.11070345,65408954114.94661,5799.4116366861535,38.65,18.11912954,77.406,9.7,92.5950448888063,83.3149183953816,28.25,3.0,3.0,3.0,0.24225,8.2719059,386.8258667,331.11070345,11.288144111633285,17.892808341979965,88.04028930664059,4.86,55.17552987,6.339,79.0,76.11215310724029,0.4516453196715296,0.3511370433374715
古巴,2007,491.08583142071785,16007.827058950495,4707.442094338695,11269.83806440687,15807.952855753876,82786.11723955242,0.5931982895147709,19.336366522215027,5.686269934265788,13.613198009753404,19.09493207660833,24106.746313698546,CUB,9479.350639363278,10.9674921,68.17,58684642468.377686,34.43595924,12.949370409233994,10.9674921,569.43585205,9.8824482,513.10006629,70159041951.11572,6215.766037277716,37.80285714285715,16.98365732,77.55,9.7,92.72062678843331,83.94114981690609,27.516666666666666,3.0,3.0,3.0,0.2683,10.9674921,569.43585205,513.10006629,11.77042007446287,20.02625036239622,88.56600952148433,4.85,55.70876401,6.416,79.0,76.2356834650585,0.4242994994605693,0.6643737838898695
古巴,2008,494.4884001073683,16214.80931843238,4706.36758939929,11561.211199363948,16512.175965369188,85852.49047223308,0.5759744386999451,18.88682463285869,5.481923195834899,13.466366713151025,19.233193905667367,24076.98409387059,CUB,9921.209637348202,11.31422806,68.03,57382236731.448814,29.62575698,15.052072402938087,11.31422806,609.27282715,10.29249096,554.2521611000002,73047369063.91,6469.085078476681,37.5,19.7414416,77.589,9.7,92.84531769176641,84.5686588894511,27.025,3.0,3.0,3.0,0.2485,11.31422806,609.27282715,554.2521611000002,12.252696037292454,22.15969238281248,89.09172973632809,4.63,53.84456624,6.602,80.0,76.36546137576299,1.0,0.642136424055513
古巴,2009,477.50606048865217,16269.213663665689,4626.23323679034,11701.83390885515,16953.656466702658,87804.77671180145,0.5438269743068235,18.528848056940642,5.2687717115605945,13.32710399943692,19.308353260038523,24066.553953244238,CUB,9764.81900808131,12.29053974,68.12,59430502724.29378,28.06762647,15.887722980062964,12.29053974,675.53399658,11.28293419,620.15222494,74107509498.14774,6561.253050930061,37.45,20.83743334,77.584,9.7,92.9690063115847,85.1973567326843,26.766666666666666,3.0,3.0,3.0,0.273125,12.29053974,675.53399658,620.15222494,12.734972000122044,24.29313440322873,89.61744995117184,4.56,54.71583424,6.63,81.0,76.49302518711329,0.4149520331111261,0.6075572989253831
古巴,2010,487.3951091438312,16321.656304181686,4623.836831909176,11961.128809337957,17490.92424048423,89878.71881761926,0.5422808820103979,18.159645040447653,5.144529086236538,13.308076668971358,19.46058474195275,24010.701941150277,CUB,10050.156339282568,10.688082699999999,67.99,63734716194.13345,28.24225207,15.789480587618053,10.6880827,608.5847167999998,9.70249748,552.46493607,75878940053.32103,6716.490484970584,37.4,20.70858421,77.876,9.7,93.09183011967512,85.8273291036307,26.5,3.0,3.0,3.0,0.26875,10.6880827,608.5847167999998,552.46493607,13.217247962951625,26.426576423644985,90.1431701660156,4.56,55.88006949,6.772,81.0,76.6099132468685,0.4144296172785126,0.6242103119120871
古巴,2011,483.29223843938126,16062.999482888703,4429.240966399932,11545.553993802643,16894.136675231865,88488.11553677752,0.5461662682131759,18.152719588895053,5.005464224807733,13.047575851023824,19.09198379098751,23623.0480805377,CUB,10459.684363038796,11.31298637,68.49,63993844518.902565,26.84535496,16.611140259706193,11.31298637,695.81542969,10.06710052,619.18614156,78005296225.14456,6902.163975711392,37.36,21.78622627,78.051,9.7,93.2137774983012,86.45855137163048,26.1,3.0,3.0,3.0,0.264375,11.31298637,695.81542969,619.18614156,13.699523925781214,28.56001844406125,90.66889038085935,4.04,75.26204499,6.957000000000002,82.0,76.707663902788,0.4247617549707341,0.44386466884141407
古巴,2012,492.9599312256183,16101.167215875219,4318.554069039028,11431.15607040874,16772.276000624017,89387.7339158842,0.5514849852771795,18.012725583833202,4.831260263408044,12.788282653149825,18.763509562069327,23574.13449454731,CUB,10757.15222343512,9.29940987,68.4,67293602671.7033,25.58012976,17.43279992917104,9.29940987,601.74957275,8.06292343,521.73858222,80357078126.46217,7109.248341856352,37.1,22.86386834,78.16199999999998,9.7,93.3348598456684,87.0910198102198,25.55,3.0,3.0,3.0,0.26,9.29940987,601.74957275,521.73858222,14.181799888610804,30.6934604644775,91.19461059570308,4.04,79.01557399,7.26,83.0,76.7776920066844,0.4427460999985958,0.2546587605987417
古巴,2013,509.8672097301428,16573.259278726244,4369.552627916665,11705.024022821111,17329.155882523683,92271.4844330979,0.5525728916822897,17.961409617012073,4.7355395383119046,12.685418571875177,18.78061894093436,23681.43052400687,CUB,11290.55474038736,10.43099499,68.32,69273272718.88988,24.42879724,18.252885624344174,10.43099499,712.26629639,9.1383667,624.00091201,82564971264.27292,7307.820044107413,36.65000000000001,23.93944607,78.028,9.7,93.4501274945212,87.7216207113472,25.92307692307693,3.0,3.0,3.0,0.223,10.43099499,712.26629639,624.00091201,14.345652716500386,30.6934604644775,91.3024488176618,4.04,87.40355459999998,7.407999999999999,83.0,76.81640625,0.43927851890192143,0.423933243062834
古巴,2014,509.71134310876505,17200.782793491402,4447.2589276405715,12186.727262047292,18159.544767819567,96190.71326258569,0.5298966249655851,17.881957841955014,4.623376599256777,12.669338700898724,18.87868813099123,23847.18833690505,CUB,12083.29263148199,12.14121914,68.2,71241363097.97621,24.42879724,18.252885624344174,12.14121914,867.69702148,10.95755768,783.1042566000001,83429902609.35301,7392.483246330271,36.8,23.93944607,77.825,9.7,93.5636719296171,88.3531363979165,25.4375,3.0,3.0,3.0,0.225,12.14121914,867.69702148,783.1042566000001,14.509505544389972,30.6934604644775,91.41028703962051,4.03,83.63625521,7.582000000000002,84.0,76.8442459106445,0.41888270337665656,0.5379407925495229
古巴,2015,494.23194122367636,17697.972268013502,4560.213253565916,12500.923967857434,18667.072015742808,99192.02004137076,0.4982577640999178,17.84213312787871,4.597358992854418,12.60275167563235,18.819126788583592,23958.775963199165,CUB,12269.652893276785,12.81404305,68.03,74925815420.5882,24.42879724,18.252885624344174,12.81404305,991.08496094,11.57499027,895.25202869,87132800000.0,7727.919972079982,36.5,23.93944607,77.745,9.7,93.6769409300078,88.98649203455709,25.25833333333333,3.0,3.0,3.0,0.241,12.81404305,991.08496094,895.25202869,14.673358372279555,30.6934604644775,91.51812526157923,4.07,95.36051817,7.803,84.0,76.8702850341797,1.0,0.4918882757024215
古巴,2016,482.9618330119172,17931.299775909807,4599.907282313397,12685.67355701174,19047.839607404752,100926.64920841773,0.4785275611544191,17.76666511426623,4.557673635646417,12.569201154013646,18.872953532887205,24003.431459213658,CUB,13060.426455416145,12.21769619,68.18,77445258068.14767,24.42879724,18.252885624344174,12.21769619,990.92346191,10.94796658,887.94128219,87579654548.89073,7774.069846262299,36.6,23.93944607,77.571,9.7,93.78972092869499,89.6215521812865,24.88,3.0,3.0,3.0,0.241,12.21769619,990.92346191,887.94128219,14.837211200169143,30.6934604644775,91.62596348353796,4.15,101.92078335,8.003,85.0,76.9115829467773,1.0,0.20611642565415841
古巴,2017,520.2479305867025,18579.05288891492,4892.354370126708,13310.394609266066,20159.214358215577,105595.94090334435,0.4926779629369501,17.594476387990113,4.6330894239626605,12.605024866864474,19.090898935848312,24198.487861250298,CUB,13575.431976951279,11.47201538,67.83,78577687525.632,24.42879724,18.252885624344174,11.47201538,987.81030273,10.2355442,881.34265741,89164663941.19937,7927.277694317665,36.25,23.93944607,77.3,9.7,93.9033102492432,90.25900508064122,24.1,3.0,3.0,3.0,0.241,11.47201538,987.81030273,881.34265741,15.001064028058725,30.6934604644775,91.73380170549669,4.17,105.70928843,8.187000000000001,85.0,76.9603271484375,0.4125835912989755,0.30863967870948994
